0,0
26, 7.20
28, 15.20
28, 22.68
34, 35.31
34, 42.23
36, 49.68
36, 57.01
36, 70.51
37, 77.38
37, 84.85
37, 92.20
38, 106.22
38, 113.12
38, 120.70
38, 128.13
38, 141.45
38, 149.05
38, 156.35
38, 163.90
38, 176.60
38, 183.95
38, 191.45
38, 199.25
38, 212.88
38, 220.51
38, 228.06
38, 235.66
38, 248.96
38, 255.73
38, 263.05
38, 271.18
38, 285.05
38, 292.13
38, 299.63
38, 307.00
38, 320.62

