0, 0
4, 7.83
6, 15.28
6, 23.56
7, 30.93
8, 38.28
8, 45.65
8, 53.13
8, 60.60
8, 68.07
9, 75.42
9, 83.02
9, 90.29
9, 97.61
10, 104.94
10, 112.31
10, 119.64
11, 126.99
11, 134.44
12, 141.82
12, 148.52
12, 156.24
12, 163.57
12, 171.04
12, 179.29
12, 186.77
13, 194.07
13, 201.42
13, 208.99
13, 216.29
14, 223.64
14, 231.07
14, 238.72
14, 246.07
14, 253.39
14, 261.09
14, 268.56
14, 276.26
14, 283.79
14, 291.69
14, 299.59
14, 307.96
15, 316.64
